Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
49,Yes,Non-Travel,293,Human Resources,7,3,Technical Degree,1,142,2,Male,150,2,4,Healthcare Representative,1,Divorced,46740,514140,8,Y,No,15,3,2,80,1,30,4,2,23,4,9,8
37,No,Travel_Rarely,976,Research & Development,27,5,Marketing,1,143,3,Female,131,1,1,Human Resources,2,Single,1927,50102,8,Y,No,32,1,2,80,3,8,4,1,1,1,1,1
19,No,Travel_Frequently,303,Sales,34,1,Medical,1,144,2,Male,198,4,5,Sales Representative,3,Single,19769,573301,4,Y,No,7,2,2,80,1,40,1,4,5,5,2,4
56,Yes,Non-Travel,1130,Human Resources,23,3,Technical Degree,1,145,1,Female,199,2,2,Developer,2,Single,20368,40736,3,Y,No,31,3,2,80,1,16,2,2,2,2,1,2
56,No,Travel_Frequently,496,Support,29,1,Human Resources,1,146,4,Female,97,4,5,Manager,3,Single,19880,59640,0,Y,No,49,2,3,80,2,29,3,1,27,13,7,22
52,No,Non-Travel,536,Human Resources,38,4,Other,1,147,4,Male,69,1,5,Research Director,3,Single,24831,496620,7,Y,Yes,20,4,1,80,2,24,4,4,9,4,2,4
36,No,Travel_Frequently,1189,Sales,27,3,Marketing,1,148,1,Female,38,1,4,Manager,3,Single,11455,114550,4,Y,No,17,2,3,80,3,34,3,2,7,5,4,1
40,No,Non-Travel,1084,Software,36,3,Life Sciences,1,149,2,Male,37,1,1,Developer,3,Divorced,19264,366016,7,Y,No,49,1,2,80,2,28,4,3,18,3,18,6
45,No,Non-Travel,600,Software,21,5,Human Resources,1,150,2,Female,96,2,4,Laboratory Technician,3,Married,9018,27054,7,Y,Yes,10,2,2,80,1,31,3,4,5,4,3,3
47,Yes,Travel_Frequently,855,Support,10,5,Medical,1,151,3,Female,113,2,5,Healthcare Representative,1,Married,9517,247442,1,Y,Yes,34,1,1,80,1,16,2,3,4,1,1,1
44,Yes,Travel_Frequently,344,Support,25,4,Human Resources,1,152,1,Female,34,4,2,Developer,4,Divorced,9135,36540,7,Y,No,37,2,3,80,1,25,5,3,20,3,18,14
43,Yes,Non-Travel,1067,Software,20,2,Marketing,1,153,3,Female,149,2,3,Laboratory Technician,4,Divorced,18758,412676,0,Y,Yes,7,1,1,80,3,27,1,4,3,3,3,2
30,Yes,Non-Travel,342,Software,43,1,Marketing,1,154,2,Male,81,3,3,Manufacturing Director,4,Married,15494,309880,7,Y,No,46,4,1,80,3,8,1,1,5,4,4,4
32,Yes,Travel_Frequently,449,Sales,33,3,Medical,1,155,2,Female,176,1,1,Research Director,2,Single,46814,234070,2,Y,Yes,21,1,3,80,3,29,2,3,13,1,5,7
25,No,Non-Travel,966,Hardware,50,3,Technical Degree,1,156,2,Male,121,2,2,Research Scientist,1,Married,24327,462213,7,Y,No,40,1,3,80,1,22,4,4,1,1,1,1
51,Yes,Non-Travel,979,Hardware,14,4,Other,1,157,2,Female,115,3,1,Sales Representative,1,Married,34412,137648,5,Y,No,3,1,3,80,3,28,2,2,23,14,6,1
49,No,Non-Travel,1146,Support,45,2,Human Resources,1,158,1,Male,94,4,1,Research Director,4,Divorced,49876,1047396,3,Y,Yes,48,1,2,80,1,11,6,4,8,6,6,8
49,Yes,Travel_Rarely,248,Software,26,5,Medical,1,159,1,Female,67,3,4,Research Scientist,3,Married,5726,114520,4,Y,No,5,2,4,80,4,26,3,4,2,2,1,2
57,Yes,Travel_Frequently,1187,Human Resources,45,4,Life Sciences,1,160,2,Male,173,2,1,Sales Representative,2,Single,32079,256632,4,Y,No,41,4,4,80,1,26,5,1,23,10,21,13
31,Yes,Non-Travel,716,Research & Development,2,2,Other,1,161,4,Female,95,4,3,Manager,1,Married,25194,730626,0,Y,No,1,3,3,80,3,10,3,1,8,1,8,6
39,Yes,Travel_Rarely,1108,Software,9,2,Medical,1,162,2,Male,173,4,5,Manager,3,Married,31180,374160,2,Y,Yes,46,3,1,80,2,28,3,4,24,20,20,5
28,No,Travel_Rarely,599,Research & Development,18,4,Other,1,163,1,Female,104,4,5,Sales Executive,2,Married,17022,357462,0,Y,Yes,18,3,3,80,3,20,2,1,18,3,5,6
59,Yes,Travel_Rarely,1144,Sales,47,2,Medical,1,164,3,Male,89,1,1,Manufacturing Director,2,Divorced,26430,237870,0,Y,Yes,44,1,2,80,4,13,6,4,3,2,1,1
31,No,Non-Travel,151,Research & Development,12,4,Medical,1,165,3,Male,180,1,1,Developer,4,Single,8325,216450,3,Y,Yes,33,4,2,80,3,21,4,4,21,4,16,12
59,Yes,Non-Travel,145,Human Resources,4,3,Life Sciences,1,166,1,Female,118,2,4,Sales Representative,2,Divorced,48587,1311849,7,Y,No,0,2,4,80,2,14,2,4,8,5,3,2
45,No,Non-Travel,1415,Human Resources,1,4,Human Resources,1,167,3,Female,48,4,2,Research Director,1,Divorced,19336,58008,0,Y,No,26,3,2,80,3,1,3,4,1,1,1,1
21,Yes,Travel_Rarely,592,Software,22,2,Medical,1,168,1,Male,87,2,3,Healthcare Representative,3,Single,38383,959575,4,Y,No,49,4,3,80,2,9,6,4,4,1,2,1
30,No,Travel_Rarely,856,Software,18,1,Technical Degree,1,169,3,Female,117,1,4,Sales Representative,2,Single,36623,439476,7,Y,Yes,15,3,1,80,3,28,2,4,7,6,5,6
53,No,Non-Travel,1280,Software,43,1,Marketing,1,170,1,Female,149,4,3,Research Director,3,Divorced,35664,641952,6,Y,Yes,17,1,1,80,1,14,4,2,11,9,7,4
26,Yes,Non-Travel,1285,Hardware,40,3,Other,1,171,4,Female,143,4,2,Laboratory Technician,2,Divorced,17754,408342,0,Y,Yes,29,4,1,80,3,12,6,3,5,1,5,4
34,No,Travel_Rarely,1070,Software,9,4,Technical Degree,1,172,1,Female,190,1,5,Laboratory Technician,3,Divorced,16373,425698,7,Y,No,17,3,4,80,1,20,4,1,18,8,8,6
56,No,Non-Travel,1183,Software,9,1,Technical Degree,1,173,2,Male,111,3,4,Healthcare Representative,2,Married,38343,613488,5,Y,No,23,2,3,80,1,40,6,2,19,10,17,6
52,No,Travel_Frequently,1083,Sales,19,1,Other,1,174,3,Male,69,4,2,Developer,3,Married,7080,21240,6,Y,No,23,1,4,80,4,4,4,2,2,1,2,2
21,No,Travel_Rarely,1121,Hardware,46,1,Life Sciences,1,175,1,Male,135,4,4,Laboratory Technician,1,Divorced,4913,49130,6,Y,Yes,17,1,1,80,2,22,4,4,3,2,1,2
21,Yes,Non-Travel,1417,Research & Development,26,4,Life Sciences,1,176,1,Male,95,4,3,Manager,1,Divorced,19234,500084,1,Y,No,49,3,4,80,4,35,3,2,9,1,6,4
22,Yes,Travel_Rarely,1495,Software,20,4,Technical Degree,1,177,1,Female,127,2,2,Sales Executive,1,Divorced,19525,331925,4,Y,No,34,3,4,80,2,17,4,2,17,15,5,15
48,Yes,Travel_Frequently,1466,Software,39,3,Medical,1,178,4,Male,184,3,3,Research Director,1,Divorced,7827,15654,2,Y,No,49,4,3,80,4,1,4,1,1,1,1,1
23,No,Travel_Rarely,1166,Software,16,4,Human Resources,1,179,3,Female,53,2,5,Research Director,4,Divorced,44592,178368,3,Y,Yes,45,1,4,80,3,12,4,2,6,5,1,6
47,Yes,Non-Travel,636,Sales,50,4,Marketing,1,180,3,Female,109,1,5,Manufacturing Director,1,Divorced,21670,173360,1,Y,No,36,1,4,80,4,23,6,2,8,6,3,5
34,Yes,Travel_Rarely,1339,Human Resources,26,2,Technical Degree,1,181,2,Male,88,4,3,Healthcare Representative,2,Divorced,28835,259515,1,Y,No,27,4,3,80,3,21,2,4,17,8,12,8
45,No,Non-Travel,817,Research & Development,30,4,Marketing,1,182,3,Female,34,1,2,Sales Representative,2,Divorced,24939,598536,6,Y,No,32,1,4,80,2,3,6,2,1,1,1,1
46,No,Travel_Rarely,1144,Hardware,31,2,Marketing,1,183,1,Female,174,1,2,Healthcare Representative,1,Divorced,17805,302685,4,Y,No,12,1,1,80,1,34,3,4,10,9,7,1
28,No,Travel_Rarely,1114,Support,38,2,Human Resources,1,184,3,Male,81,2,4,Sales Representative,4,Married,32223,418899,7,Y,No,6,3,4,80,3,36,5,4,24,1,12,3
29,No,Travel_Rarely,1177,Support,43,5,Life Sciences,1,185,1,Male,123,4,3,Manufacturing Director,3,Divorced,34911,314199,7,Y,No,0,3,2,80,1,12,4,4,12,10,9,12
35,No,Travel_Frequently,898,Sales,1,4,Medical,1,186,2,Female,84,3,4,Developer,1,Single,11709,175635,6,Y,Yes,28,3,1,80,2,33,3,1,12,8,8,2
50,Yes,Travel_Rarely,762,Support,16,4,Human Resources,1,187,1,Female,175,2,3,Laboratory Technician,3,Married,31397,313970,1,Y,No,9,4,2,80,1,36,2,2,26,4,11,7
22,No,Travel_Frequently,982,Human Resources,36,2,Human Resources,1,188,3,Female,79,2,5,Manufacturing Director,4,Married,23741,23741,6,Y,Yes,47,2,4,80,1,23,1,1,9,2,8,1
29,Yes,Travel_Frequently,266,Hardware,50,4,Medical,1,189,3,Male,164,1,5,Sales Representative,3,Married,16203,259248,4,Y,No,44,2,3,80,1,28,3,4,11,5,5,10
32,No,Travel_Frequently,1478,Support,21,1,Other,1,190,2,Female,198,4,4,Developer,2,Divorced,24407,146442,8,Y,Yes,30,3,3,80,2,30,2,1,5,2,2,4
42,No,Travel_Rarely,568,Research & Development,14,3,Medical,1,191,2,Male,37,1,5,Laboratory Technician,3,Single,39138,508794,8,Y,No,30,1,1,80,3,21,6,2,6,1,3,5
47,No,Travel_Frequently,835,Support,28,5,Medical,1,192,4,Female,91,3,5,Sales Executive,3,Divorced,26349,79047,4,Y,Yes,37,2,1,80,2,38,3,3,29,8,27,3
48,No,Travel_Rarely,483,Hardware,20,1,Life Sciences,1,193,3,Male,108,2,2,Sales Representative,3,Single,13322,106576,3,Y,No,36,4,1,80,1,1,4,4,1,1,1,1
28,Yes,Non-Travel,929,Research & Development,12,2,Human Resources,1,194,3,Male,50,3,3,Human Resources,3,Divorced,21502,559052,1,Y,Yes,13,3,2,80,3,22,3,1,7,1,4,1
20,Yes,Non-Travel,350,Sales,27,3,Marketing,1,195,1,Female,144,2,1,Research Director,2,Single,25314,734106,7,Y,Yes,40,1,4,80,2,12,1,4,5,4,3,2
41,Yes,Non-Travel,994,Human Resources,11,1,Other,1,196,4,Male,109,3,5,Research Scientist,1,Divorced,32915,65830,2,Y,No,36,1,1,80,3,27,1,1,26,10,15,7
26,No,Non-Travel,702,Software,10,4,Technical Degree,1,197,1,Male,183,4,2,Manufacturing Director,3,Divorced,43879,131637,5,Y,Yes,41,4,1,80,2,32,1,2,26,24,1,7
46,No,Travel_Frequently,1365,Support,47,3,Life Sciences,1,198,4,Female,75,3,4,Sales Executive,3,Divorced,25379,431443,8,Y,Yes,28,3,2,80,2,2,1,1,2,1,1,2
57,Yes,Travel_Frequently,691,Sales,10,2,Human Resources,1,199,1,Male,45,4,3,Laboratory Technician,2,Single,50823,762345,7,Y,Yes,8,3,2,80,1,28,1,3,24,10,3,6
55,No,Non-Travel,526,Hardware,29,3,Marketing,1,200,2,Female,79,3,3,Sales Representative,2,Divorced,17019,221247,7,Y,Yes,42,3,2,80,3,21,4,3,21,17,2,11
24,No,Travel_Frequently,1326,Support,18,4,Marketing,1,201,4,Female,172,3,2,Laboratory Technician,1,Married,29832,417648,7,Y,Yes,24,2,3,80,4,29,4,3,17,10,6,13
32,Yes,Travel_Frequently,132,Support,16,5,Other,1,202,4,Female,84,3,2,Research Director,3,Single,46558,232790,3,Y,No,13,4,3,80,1,5,1,1,2,1,1,1
50,No,Travel_Rarely,670,Sales,36,3,Technical Degree,1,203,4,Female,177,2,5,Manager,1,Divorced,11767,164738,8,Y,Yes,6,3,1,80,3,36,6,1,35,21,14,8
58,No,Non-Travel,805,Research & Development,17,3,Life Sciences,1,204,4,Male,74,1,4,Developer,2,Single,13425,13425,4,Y,Yes,7,2,1,80,3,22,4,4,16,3,11,1
39,Yes,Non-Travel,762,Software,1,2,Life Sciences,1,205,2,Female,34,2,2,Research Director,3,Married,37328,1119840,7,Y,No,31,2,2,80,2,5,6,2,3,1,2,3
57,No,Travel_Rarely,1253,Human Resources,6,2,Technical Degree,1,206,3,Male,133,4,5,Manager,2,Married,20411,551097,3,Y,No,23,2,3,80,2,37,3,4,8,8,5,4
37,Yes,Travel_Frequently,116,Hardware,21,1,Life Sciences,1,207,2,Male,32,3,3,Manufacturing Director,2,Divorced,10549,274274,4,Y,No,17,2,1,80,4,20,6,3,7,3,5,6
22,Yes,Travel_Frequently,1032,Support,12,4,Other,1,208,4,Female,161,1,2,Healthcare Representative,1,Single,11044,165660,8,Y,Yes,22,2,4,80,4,17,1,3,11,3,10,3
52,No,Travel_Frequently,652,Sales,5,1,Human Resources,1,209,3,Female,67,2,3,Human Resources,1,Divorced,29046,609966,8,Y,No,27,3,4,80,4,16,3,1,6,2,5,3
60,Yes,Travel_Rarely,607,Support,36,5,Life Sciences,1,210,3,Male,73,4,1,Developer,2,Divorced,6383,127660,8,Y,Yes,8,4,3,80,2,12,6,2,3,2,2,2
55,Yes,Travel_Frequently,816,Human Resources,5,3,Technical Degree,1,211,3,Male,131,2,3,Research Director,2,Married,39462,434082,8,Y,No,4,2,1,80,3,37,1,4,21,20,7,1
52,Yes,Travel_Frequently,1096,Research & Development,22,1,Other,1,212,4,Female,140,4,4,Laboratory Technician,3,Married,8410,210250,1,Y,No,4,1,2,80,3,40,4,3,12,11,5,5
42,Yes,Travel_Rarely,249,Sales,9,5,Technical Degree,1,213,4,Male,79,4,1,Sales Executive,1,Divorced,29044,668012,2,Y,No,47,2,4,80,1,30,1,2,13,3,11,1
30,Yes,Travel_Frequently,885,Human Resources,15,1,Medical,1,214,2,Male,169,4,5,Human Resources,2,Married,49711,347977,5,Y,Yes,21,2,4,80,1,27,5,1,4,3,2,2
53,No,Travel_Frequently,1059,Hardware,8,4,Human Resources,1,215,4,Female,111,1,4,Developer,2,Single,26788,375032,4,Y,No,45,1,3,80,4,24,1,2,19,3,9,12
18,No,Non-Travel,594,Support,12,4,Medical,1,216,2,Female,188,2,1,Healthcare Representative,3,Married,31641,379692,1,Y,Yes,7,2,2,80,1,11,5,2,5,1,2,2
49,Yes,Non-Travel,945,Research & Development,29,5,Technical Degree,1,217,2,Male,145,1,4,Healthcare Representative,3,Married,50099,250495,8,Y,Yes,14,2,1,80,3,16,1,2,6,5,4,4
26,No,Travel_Rarely,269,Research & Development,3,5,Marketing,1,218,4,Male,47,2,1,Healthcare Representative,4,Married,5641,112820,5,Y,No,25,3,4,80,4,37,4,4,31,5,18,4
25,No,Travel_Frequently,346,Hardware,39,3,Medical,1,219,3,Male,99,4,3,Laboratory Technician,3,Single,45387,1316223,7,Y,No,29,1,2,80,1,34,3,2,18,6,18,3
49,Yes,Non-Travel,994,Human Resources,46,1,Technical Degree,1,220,1,Male,166,3,3,Human Resources,2,Single,14915,59660,5,Y,No,36,1,1,80,1,15,3,3,15,4,6,12
39,Yes,Non-Travel,1351,Support,38,4,Medical,1,221,2,Male,40,4,2,Sales Representative,4,Married,33553,33553,3,Y,No,14,4,3,80,3,31,5,3,28,3,17,12
37,Yes,Travel_Frequently,1080,Hardware,38,4,Marketing,1,222,3,Female,81,4,1,Developer,1,Single,26147,261470,7,Y,No,16,2,1,80,2,25,3,3,11,6,6,9
30,No,Travel_Rarely,241,Human Resources,19,3,Other,1,223,1,Female,79,2,2,Human Resources,1,Married,33793,777239,8,Y,No,16,3,3,80,1,26,1,4,22,10,16,18
18,Yes,Travel_Rarely,1150,Sales,1,5,Marketing,1,224,4,Male,175,1,1,Developer,3,Divorced,43435,1085875,0,Y,Yes,32,2,3,80,2,2,1,4,2,1,1,2
34,No,Travel_Frequently,1121,Research & Development,43,4,Medical,1,225,2,Female,77,1,2,Manufacturing Director,4,Married,1658,39792,2,Y,No,38,1,1,80,1,2,2,3,2,1,1,1
24,Yes,Travel_Frequently,561,Human Resources,30,4,Medical,1,226,3,Male,89,1,2,Manufacturing Director,3,Divorced,9151,201322,1,Y,No,14,4,4,80,3,24,1,4,13,9,8,8
48,Yes,Non-Travel,1376,Human Resources,19,3,Technical Degree,1,227,3,Male,156,3,2,Manager,3,Single,29810,655820,4,Y,No,3,1,2,80,1,37,4,4,29,10,3,22
56,Yes,Non-Travel,171,Research & Development,34,3,Life Sciences,1,228,2,Male,129,1,2,Sales Representative,4,Married,8895,240165,5,Y,No,8,3,2,80,2,5,3,3,2,1,1,2
39,No,Travel_Rarely,937,Research & Development,31,3,Human Resources,1,229,4,Female,113,1,5,Sales Executive,3,Married,22414,22414,0,Y,Yes,30,2,1,80,4,1,1,1,1,1,1,1
18,No,Travel_Frequently,225,Support,7,3,Technical Degree,1,230,3,Male,119,3,4,Healthcare Representative,4,Divorced,10240,10240,8,Y,Yes,9,4,1,80,2,22,6,2,21,3,7,10
20,No,Travel_Frequently,798,Sales,10,5,Human Resources,1,231,4,Female,182,3,4,Healthcare Representative,1,Married,16599,66396,2,Y,Yes,16,1,3,80,2,34,4,4,32,11,27,16
57,No,Non-Travel,635,Human Resources,17,1,Human Resources,1,232,2,Female,44,3,3,Human Resources,1,Married,27455,302005,2,Y,No,10,4,2,80,3,21,2,1,19,6,1,7
22,Yes,Non-Travel,1431,Sales,26,5,Other,1,233,4,Male,135,4,3,Laboratory Technician,2,Single,36921,1033788,6,Y,No,7,1,4,80,2,1,4,2,1,1,1,1
51,No,Travel_Rarely,143,Software,37,2,Life Sciences,1,234,1,Female,84,3,1,Manufacturing Director,2,Single,16888,185768,3,Y,Yes,24,3,1,80,2,5,2,2,2,2,1,1
29,Yes,Travel_Rarely,880,Sales,23,1,Technical Degree,1,235,4,Male,102,1,2,Research Director,1,Divorced,31280,844560,7,Y,No,49,3,2,80,4,26,5,4,13,1,13,6
42,No,Travel_Rarely,951,Research & Development,32,5,Other,1,236,3,Male,43,4,2,Sales Executive,4,Divorced,20206,505150,4,Y,Yes,36,2,1,80,2,11,6,4,1,1,1,1
35,Yes,Travel_Rarely,1064,Human Resources,50,2,Medical,1,237,4,Female,199,1,5,Sales Representative,4,Married,49215,1427235,8,Y,No,34,1,2,80,4,16,5,1,14,11,10,2
20,No,Travel_Frequently,582,Support,48,3,Technical Degree,1,238,3,Male,121,3,1,Sales Representative,4,Single,35170,914420,8,Y,Yes,38,4,4,80,2,5,3,3,2,1,2,1
56,Yes,Non-Travel,369,Sales,24,4,Technical Degree,1,239,3,Female,180,2,4,Healthcare Representative,3,Divorced,36020,504280,2,Y,No,24,3,3,80,2,16,6,1,1,1,1,1
30,Yes,Travel_Frequently,680,Hardware,33,5,Life Sciences,1,240,2,Female,49,4,3,Laboratory Technician,3,Single,6138,30690,7,Y,Yes,10,1,3,80,1,34,3,1,7,5,1,5
44,Yes,Travel_Rarely,1359,Research & Development,13,1,Technical Degree,1,241,3,Female,80,2,1,Research Scientist,2,Single,28618,600978,1,Y,No,13,1,3,80,1,35,5,4,7,7,2,1
25,Yes,Travel_Frequently,1201,Sales,25,1,Technical Degree,1,242,3,Male,143,2,3,Healthcare Representative,3,Single,38984,584760,2,Y,Yes,25,3,2,80,2,40,2,1,8,8,8,2
56,No,Travel_Rarely,1193,Support,1,5,Technical Degree,1,243,3,Female,61,1,3,Developer,4,Single,1630,39120,1,Y,No,14,4,2,80,3,12,4,3,6,3,1,4
41,No,Travel_Frequently,599,Hardware,12,4,Medical,1,244,2,Female,41,1,5,Healthcare Representative,2,Single,7613,205551,7,Y,Yes,31,4,4,80,4,36,1,2,19,2,5,11
27,Yes,Non-Travel,1273,Hardware,46,2,Human Resources,1,245,4,Male,155,4,4,Research Scientist,4,Divorced,24577,589848,8,Y,Yes,38,4,3,80,4,19,4,1,19,15,2,15
42,Yes,Travel_Frequently,583,Hardware,7,3,Life Sciences,1,246,1,Male,110,2,4,Healthcare Representative,2,Single,31771,444794,3,Y,Yes,1,2,2,80,1,22,6,4,17,1,14,11
40,Yes,Non-Travel,208,Research & Development,13,3,Life Sciences,1,247,4,Male,111,3,4,Research Scientist,3,Married,3654,58464,1,Y,Yes,27,2,2,80,4,40,1,1,40,1,8,7
23,Yes,Non-Travel,315,Hardware,37,2,Human Resources,1,248,2,Male,180,2,4,Laboratory Technician,3,Married,18328,219936,5,Y,Yes,26,2,3,80,2,39,1,2,38,22,27,38
42,No,Travel_Frequently,326,Hardware,17,1,Life Sciences,1,249,4,Male,105,3,1,Laboratory Technician,4,Divorced,44010,704160,6,Y,Yes,5,3,4,80,3,22,4,4,9,5,6,6
24,No,Travel_Frequently,338,Research & Development,5,3,Other,1,250,2,Female,178,3,1,Research Scientist,2,Single,20728,518200,8,Y,No,36,1,4,80,3,38,3,2,26,6,13,26
37,No,Non-Travel,908,Human Resources,1,2,Other,1,251,3,Female,51,2,3,Sales Representative,3,Married,30971,526507,8,Y,Yes,49,3,3,80,2,16,6,2,11,3,2,2
51,No,Travel_Rarely,431,Sales,46,4,Medical,1,252,1,Male,121,1,5,Developer,1,Married,33787,844675,8,Y,Yes,19,1,1,80,2,28,4,1,11,11,1,1
43,No,Non-Travel,686,Research & Development,39,1,Other,1,253,1,Male,58,2,3,Research Scientist,2,Married,41150,493800,7,Y,Yes,45,1,1,80,4,40,5,1,35,5,20,15
21,Yes,Travel_Frequently,1133,Hardware,26,2,Human Resources,1,254,3,Male,35,3,4,Manufacturing Director,4,Married,3534,17670,7,Y,No,29,3,1,80,2,37,5,1,22,12,13,18
29,Yes,Travel_Frequently,275,Sales,15,2,Technical Degree,1,255,3,Female,38,3,5,Research Scientist,1,Divorced,6879,130701,5,Y,Yes,4,4,1,80,1,16,3,2,1,1,1,1
23,No,Travel_Frequently,864,Support,6,1,Technical Degree,1,256,3,Male,79,1,2,Research Scientist,1,Married,44272,1018256,2,Y,No,10,3,3,80,4,5,1,3,1,1,1,1
59,Yes,Travel_Frequently,1186,Hardware,6,1,Marketing,1,257,4,Female,62,3,3,Manufacturing Director,2,Married,19888,477312,0,Y,Yes,11,3,2,80,2,36,5,1,33,29,27,12
49,No,Travel_Frequently,486,Research & Development,17,1,Human Resources,1,258,1,Male,156,1,5,Sales Executive,1,Divorced,17563,333697,2,Y,No,47,2,4,80,4,13,6,4,2,2,1,2
20,No,Travel_Frequently,1180,Software,44,5,Life Sciences,1,259,1,Female,72,3,1,Laboratory Technician,3,Divorced,22696,317744,4,Y,Yes,27,1,1,80,2,10,3,2,9,7,2,6
48,No,Travel_Frequently,908,Research & Development,33,4,Life Sciences,1,260,2,Female,58,3,2,Laboratory Technician,3,Married,40306,806120,2,Y,Yes,19,4,2,80,2,16,3,4,8,4,1,8
30,Yes,Travel_Rarely,112,Human Resources,37,3,Technical Degree,1,261,4,Male,115,3,5,Manufacturing Director,2,Single,48618,437562,4,Y,Yes,30,2,3,80,4,12,1,3,7,2,3,5
60,No,Non-Travel,707,Human Resources,14,1,Life Sciences,1,262,1,Male,30,1,1,Manager,3,Married,1607,16070,5,Y,Yes,17,3,2,80,2,32,4,3,27,12,9,18
35,No,Travel_Rarely,1341,Human Resources,26,4,Life Sciences,1,263,4,Female,134,4,3,Sales Representative,4,Divorced,33852,947856,3,Y,Yes,45,3,1,80,3,33,6,1,12,12,3,6
35,No,Non-Travel,1051,Software,28,4,Life Sciences,1,264,3,Female,147,2,2,Human Resources,2,Married,30627,888183,0,Y,Yes,40,3,4,80,1,19,4,2,1,1,1,1
48,No,Travel_Frequently,1127,Human Resources,27,5,Medical,1,265,4,Male,63,4,3,Laboratory Technician,2,Single,37577,37577,8,Y,Yes,19,2,4,80,2,7,2,1,5,1,3,3
44,No,Non-Travel,391,Human Resources,8,4,Marketing,1,266,2,Male,186,4,4,Sales Representative,2,Single,20091,542457,6,Y,Yes,47,1,3,80,2,31,5,4,19,8,1,19
40,Yes,Non-Travel,821,Support,49,4,Medical,1,267,3,Female,191,2,4,Human Resources,3,Married,18481,277215,3,Y,No,24,4,1,80,1,17,5,1,13,1,9,2
58,No,Travel_Rarely,939,Software,22,2,Other,1,268,4,Female,176,1,2,Developer,2,Divorced,22653,113265,0,Y,No,13,2,1,80,2,14,2,3,5,5,3,3
48,No,Travel_Frequently,1347,Human Resources,18,3,Medical,1,269,2,Female,64,2,2,Manager,2,Married,28693,114772,6,Y,No,12,3,3,80,3,34,2,1,32,32,30,18
24,Yes,Travel_Rarely,254,Support,25,5,Marketing,1,270,3,Male,158,4,2,Developer,1,Divorced,49794,149382,8,Y,Yes,43,2,2,80,4,29,3,1,4,2,3,4
49,Yes,Travel_Frequently,1485,Sales,30,3,Medical,1,271,2,Male,82,3,4,Research Scientist,2,Single,48516,145548,2,Y,Yes,29,1,3,80,2,23,1,4,14,1,5,10
56,No,Travel_Rarely,493,Human Resources,32,4,Marketing,1,272,2,Female,95,4,2,Research Director,1,Divorced,15454,108178,6,Y,No,0,2,4,80,1,16,4,1,14,10,9,2
22,Yes,Travel_Frequently,772,Hardware,29,1,Technical Degree,1,273,2,Female,52,2,5,Healthcare Representative,2,Single,47929,1054438,2,Y,Yes,49,4,2,80,4,19,1,3,11,8,10,7
50,Yes,Non-Travel,927,Human Resources,11,5,Other,1,274,1,Male,89,2,1,Laboratory Technician,1,Married,29068,87204,3,Y,Yes,48,2,4,80,4,25,1,2,24,17,22,21
19,No,Travel_Rarely,1202,Human Resources,5,1,Marketing,1,275,3,Male,116,4,5,Sales Executive,3,Married,23282,628614,5,Y,Yes,43,3,1,80,3,11,3,2,10,2,3,5
44,No,Travel_Frequently,1378,Hardware,37,2,Other,1,276,4,Male,62,3,1,Healthcare Representative,1,Single,5217,52170,6,Y,Yes,29,3,4,80,4,38,3,1,15,2,8,3
36,No,Travel_Rarely,865,Human Resources,49,2,Medical,1,277,3,Male,118,4,5,Human Resources,4,Single,20122,20122,2,Y,No,29,3,4,80,4,33,3,2,2,2,1,1
37,No,Travel_Rarely,1095,Research & Development,36,5,Marketing,1,278,1,Female,151,1,2,Developer,4,Married,19555,371545,5,Y,Yes,43,4,1,80,1,27,4,2,7,3,1,1
21,No,Travel_Frequently,997,Software,20,2,Life Sciences,1,279,2,Female,189,3,3,Research Director,4,Single,15592,358616,5,Y,Yes,0,2,1,80,3,16,2,2,4,3,2,1
52,Yes,Non-Travel,408,Software,8,2,Technical Degree,1,280,1,Male,52,4,3,Human Resources,3,Married,3220,70840,2,Y,Yes,1,1,2,80,4,8,1,3,2,2,2,2
33,No,Travel_Rarely,677,Research & Development,41,2,Marketing,1,281,2,Male,60,2,4,Healthcare Representative,1,Divorced,46332,926640,4,Y,Yes,27,2,4,80,3,14,3,4,2,2,1,2
49,No,Non-Travel,186,Software,10,5,Life Sciences,1,282,4,Female,174,2,3,Developer,3,Divorced,30407,547326,6,Y,Yes,8,2,2,80,3,14,1,1,8,8,2,8
36,No,Travel_Rarely,1355,Software,2,1,Marketing,1,283,4,Male,131,4,4,Manufacturing Director,4,Married,30336,515712,8,Y,No,34,3,2,80,3,15,3,3,15,8,13,1
58,No,Travel_Frequently,126,Human Resources,4,1,Human Resources,1,284,4,Female,195,1,5,Developer,2,Single,16295,488850,2,Y,Yes,7,2,1,80,4,8,2,1,8,8,3,7
45,No,Travel_Rarely,329,Research & Development,14,3,Human Resources,1,285,2,Male,191,1,2,Sales Executive,2,Single,43681,393129,0,Y,Yes,15,1,1,80,1,19,3,2,17,15,2,9
